0000106035;20151121;0835;0000000000;21;3274080001005;6X150CL PACK EAU CRISTALINE                       ;     2.000;      2.78;01;05;                    ;000000;01;001;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     2.000;      0.84;
0000106035;20151121;0835;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;      2.78;01;05;                    ;000000;00;002;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     2.000;      0.00;
0000106035;20151121;0835;0000000000;00;GDTOTAL      ;TOTAL                                             ;     0.000;      2.78;01;05;                    ;000000;00;003;000;00;                    ;  0.00;      0.00;004;                                                  ;00;     2.000;      0.00;
0000106035;20151121;0835;0000000000;00;F22          ;ESPECES                                           ;     0.000;     20.00;01;05;                    ;000000;00;004;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     2.000;      0.00;
0000106035;20151121;0835;0000000000;00;             ;RENDU MONNAIE (Eur)                               ;     0.000;    -17.22;01;05;                    ;000000;00;005;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     2.000;      0.00;
0000106035;20151121;0835;0000000000;00;TAXABLE1     ;TAXABLE 5.5%                                      ;     0.000;      2.78;01;05;                    ;000000;00;007;000;00;                    ;  0.00;      0.00;077;                                                  ;00;     0.000;      0.00;
0000106035;20151121;0835;0000000000;00;TVA1         ;TVA 5.5%                                          ;     0.000;      0.14;01;05;                    ;000000;00;008;000;00;                    ;  0.00;      0.00;078;                                                  ;00;     0.000;      0.00;
0000106035;20151121;0835;0000000000;00;TOTVA        ;TOTAL TVA                                         ;     0.000;      0.14;01;05;                    ;000000;00;027;000;00;                    ;  0.00;      0.00;085;                                                  ;00;     0.000;      0.00;
0000106036;20151121;0835;0000000000;41;3533631572006;BTLE 1L  LAIT 1/2 ECREM CANDIA                    ;     1.000;      0.96;01;05;                    ;000000;01;001;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.70;
0000106036;20151121;0835;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;      0.96;01;05;                    ;000000;00;002;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;
0000106036;20151121;0835;0000000000;00;GDTOTAL      ;TOTAL                                             ;     0.000;      0.96;01;05;                    ;000000;00;003;000;00;                    ;  0.00;      0.00;004;                                                  ;00;     1.000;      0.00;
0000106036;20151121;0835;0000000000;00;F22          ;ESPECES                                           ;     0.000;      1.00;01;05;                    ;000000;00;004;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     1.000;      0.00;
0000106036;20151121;0835;0000000000;00;             ;RENDU MONNAIE (Eur)                               ;     0.000;     -0.04;01;05;                    ;000000;00;005;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     1.000;      0.00;
0000106036;20151121;0835;0000000000;00;TAXABLE1     ;TAXABLE 5.5%                                      ;     0.000;      0.96;01;05;                    ;000000;00;007;000;00;                    ;  0.00;      0.00;077;                                                  ;00;     0.000;      0.00;
0000106036;20151121;0835;0000000000;00;TVA1         ;TVA 5.5%                                          ;     0.000;      0.05;01;05;                    ;000000;00;008;000;00;                    ;  0.00;      0.00;078;                                                  ;00;     0.000;      0.00;
0000106036;20151121;0835;0000000000;00;TOTVA        ;TOTAL TVA                                         ;     0.000;      0.05;01;05;                    ;000000;00;027;000;00;                    ;  0.00;      0.00;085;                                                  ;00;     0.000;      0.00;
