0000103164;20151022;0930;0000000000;00;CMD          ;COMMANDE N°1930                                   ;  1930.000;      0.00;01;02;                    ;000000;00;001;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.000;      0.00;
0000103164;20151022;0930;0000000000;11;3392460460409;250G CRACKER DE TABLE NATURE                      ;     1.000;      1.65;01;02;                    ;000000;01;002;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.13;
0000103164;20151022;0930;0000000000;32;3660992008537;8 PAP.TOIL.COMPACT BIEN VU                        ;     1.000;      1.87;01;02;                    ;000000;02;003;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.17;
0000103164;20151022;0930;0000000000;11;3256220110105;300G 36 BISCOTTES NORMALE U                       ;     1.000;      0.93;01;02;                    ;000000;01;004;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.66;
0000103164;20151022;0930;0000000000;43;3492844653004;180G CANTAL ENTRE DEUX 2 €                        ;     1.000;      2.00;01;02;                    ;000000;01;005;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.53;
0000103164;20151022;0930;0000000000;41;3414280890065;6 OEUFS G SOL  VILLAGES                           ;     1.000;      1.89;01;02;                    ;000000;01;006;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.87;
0000103164;20151022;0930;0000000000;41;3368956853420;120GX2 BABA RHUM U SAVEURS                        ;     1.000;      2.22;01;02;                    ;000000;01;007;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.23;
0000103164;20151022;0930;0000000000;41;3428273000034;50CL LAIT 1/2 ECRE MATIN LEGER                    ;     1.000;      1.05;01;02;                    ;000000;01;008;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.72;
0000103164;20151022;0930;0000000000;12;3222270494083;450G ONE CHAT STERILISÉ BOEUF                     ;     1.000;      2.64;01;02;                    ;000000;02;009;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.84;
0000103164;20151022;0930;0000000000;11;3045320517101;730G COMPOTE ALL POMME ANDROS                     ;     1.000;      1.54;01;02;                    ;000000;01;010;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.88;
0000103164;20151022;0930;0000000000;38;3256221135732;70 DISQUE A DEMAQUILLER ROND U                    ;     1.000;      1.32;01;02;                    ;000000;02;011;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.30;
0000103164;20151022;0930;0000000000;38;3256226756321;30 P/SLIP ULTRA-MINCE PLIES U                     ;     1.000;      1.74;01;02;                    ;000000;02;012;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.74;
0000103164;20151022;0930;0000000000;11;3256220514590;2X30CL BK MOULINEE LEG.VERT U                     ;     1.000;      1.94;01;02;                    ;000000;01;013;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.79;
0000103164;20151022;0930;0000000000;11;3256220514606;2X30CL BK VELOUT.POTIR/CREM U                     ;     1.000;      2.26;01;02;                    ;000000;01;014;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.02;
0000103164;20151022;0930;0000000000;11;7622300571351;100G TUC FROMAGE                                  ;     1.000;      1.30;01;02;                    ;000000;01;015;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.80;
0000103164;20151022;0930;0000000000;11;3256220509435;6 MINI ROCHERS PRAL.CHOC.LT U                     ;     1.000;      1.65;01;02;                    ;000000;01;016;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.80;
0000103164;20151022;0930;0000000000;55;3154230030287;70G 2 TR LE BON PARIS -25% SEL                    ;     1.000;      1.48;01;02;                    ;000000;01;017;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.93;
0000103164;20151022;0930;0000000000;49;3181232220538;2X130G ST- HACHE 15% HEBDOPACK                    ;     1.000;      3.73;01;02;                    ;000000;01;018;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      2.58;
0000103164;20151022;0930;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;019;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;
0000103164;20151022;0930;0000000000;00;POIDS        ;NET  0,360kg X   2,49Eur/kg                       ;     0.360;      0.00;01;02;                    ;000000;00;020;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;
0000103164;20151022;0930;0000000000;71;0000000003021;(MT)POIRE GUYOT UB.                               ;     1.000;      0.90;01;02;                    ;000000;01;021;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.360;      1.50;
0000103164;20151022;0930;0000000000;41;3033491010859;4X125G ACTIVIA NATURE DANONE                      ;     1.000;      1.52;01;02;                    ;000000;01;022;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.09;
0000103164;20151022;0930;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;023;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;
0000103164;20151022;0930;0000000000;00;POIDS        ;NET  0,465kg X   1,59Eur/kg                       ;     0.465;      0.00;01;02;                    ;000000;00;024;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;
0000103164;20151022;0930;0000000000;71;0000000006126;(MT)POMME DE TERRE AGATA                          ;     1.000;      0.74;01;02;                    ;000000;01;025;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.465;      0.90;
0000103164;20151022;0930;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;026;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.465;      0.00;
0000103164;20151022;0930;0000000000;00;POIDS        ;NET  0,225kg X   3,29Eur/kg                       ;     0.225;      0.00;01;02;                    ;000000;00;027;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.465;      0.00;
0000103164;20151022;0930;0000000000;71;0000000004434;(MT)PRUNE REINE CLAUDE                            ;     1.000;      0.74;01;02;                    ;000000;01;028;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.225;      1.90;
0000103164;20151022;0930;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;029;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.225;      0.00;
0000103164;20151022;0930;0000000000;00;POIDS        ;NET  0,515kg X   1,99Eur/kg                       ;     0.515;      0.00;01;02;                    ;000000;00;030;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.225;      0.00;
0000103164;20151022;0930;0000000000;71;0000000004011;(MT)BANANE VRAC                                   ;     1.000;      1.02;01;02;                    ;000000;01;031;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.515;      1.25;
0000103164;20151022;0930;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;032;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.515;      0.00;
0000103164;20151022;0930;0000000000;00;POIDS        ;NET  0,450kg X   2,59Eur/kg                       ;     0.450;      0.00;01;02;                    ;000000;00;033;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.515;      0.00;
0000103164;20151022;0930;0000000000;71;0000000009188;(MT)TOMATE GRAPPE UE                              ;     1.000;      1.17;01;02;                    ;000000;01;034;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.450;      1.50;
0000103164;20151022;0930;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;     37.30;01;02;                    ;000000;00;035;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;GDTOTAL      ;TOTAL                                             ;     0.000;     37.30;01;02;                    ;000000;00;036;000;00;                    ;  0.00;      0.00;004;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;F22          ;ESPECES                                           ;     0.000;     30.00;01;02;                    ;000000;00;037;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;     37.30;01;02;                    ;000000;00;038;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;             ;RESTE DÛ :     7.30                               ;     0.000;      7.30;01;02;                    ;000000;00;039;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;F22          ;ESPECES                                           ;     0.000;      7.30;01;02;                    ;000000;00;040;000;00;                    ;  0.00;      0.00;022;                                                  ;00;     0.450;      0.00;
0000103164;20151022;0930;0000000000;00;TAXABLE1     ;TAXABLE 5.5%                                      ;     0.000;     29.73;01;02;                    ;000000;00;042;000;00;                    ;  0.00;      0.00;077;                                                  ;00;     0.000;      0.00;
0000103164;20151022;0930;0000000000;00;TVA1         ;TVA 5.5%                                          ;     0.000;      1.55;01;02;                    ;000000;00;043;000;00;                    ;  0.00;      0.00;078;                                                  ;00;     0.000;      0.00;
0000103164;20151022;0930;0000000000;00;TAXABLE2     ;TAXABLE 20%                                       ;     0.000;      7.57;01;02;                    ;000000;00;044;000;00;                    ;  0.00;      0.00;079;                                                  ;00;     0.000;      0.00;
0000103164;20151022;0930;0000000000;00;TVA2         ;TVA 20%                                           ;     0.000;      1.26;01;02;                    ;000000;00;045;000;00;                    ;  0.00;      0.00;080;                                                  ;00;     0.000;      0.00;
0000103164;20151022;0930;0000000000;00;TOTVA        ;TOTAL TVA                                         ;     0.000;      2.81;01;02;                    ;000000;00;062;000;00;                    ;  0.00;      0.00;085;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NUL TICKET                                        ;     0.000;      0.00;01;02;                    ;000000;00;001;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000009030 (MT)BLETTE COUR    1.49             ;     0.000;      0.00;01;02;                    ;000000;00;002;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;003;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,305kg X   1,29Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;004;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000004561 (MT)1CAROTTE VR    0.39             ;     0.000;      0.00;01;02;                    ;000000;00;005;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;006;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;1.81X NET  1,810kg X   1,99Eu    0.00             ;     0.000;      0.00;01;02;                    ;000000;00;007;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000004011 (MT)BANANE VRAC    3.60             ;     0.000;      0.00;01;02;                    ;000000;00;008;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;8412276046064 (MT)SUCRINE BQ     1.99             ;     0.000;      0.00;01;02;                    ;000000;00;009;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;010;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,160kg X   2,29Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;011;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000004065 (MT)POIVRON VER    0.37             ;     0.000;      0.00;01;02;                    ;000000;00;012;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;013;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;1.09X NET  1,090kg X   1,69Eu    0.00             ;     0.000;      0.00;01;02;                    ;000000;00;014;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000004081 (MT)AUBERGINE F    1.84             ;     0.000;      0.00;01;02;                    ;000000;00;015;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;ANNUL:      -1X (MT)PAIN SEIG    0.00             ;     0.000;      0.00;01;02;                    ;000000;00;017;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000009918 (MT)BAGUETTE TR    1.10             ;     0.000;      0.00;01;02;                    ;000000;00;018;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;019;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,080kg X   6,99Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;020;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000009086 (MT)NOIX SECHE     0.56             ;     0.000;      0.00;01;02;                    ;000000;00;021;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;022;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,230kg X   2,49Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;023;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000003021 (MT)POIRE GUYOT    0.57             ;     0.000;      0.00;01;02;                    ;000000;00;024;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;025;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,425kg X   2,49Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;026;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000003009 (MT)POMME CANAD    1.06             ;     0.000;      0.00;01;02;                    ;000000;00;027;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;028;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,415kg X   3,99Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;029;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000005868 (MT)RAISIN BLAN    1.66             ;     0.000;      0.00;01;02;                    ;000000;00;030;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;031;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,360kg X   1,69Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;032;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000003096 (MT)POMME GOLDE    0.61             ;     0.000;      0.00;01;02;                    ;000000;00;033;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;034;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;NET  0,485kg X   3,99Eur/kg      0.00             ;     0.000;      0.00;01;02;                    ;000000;00;035;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;0000000004456 (MT)TOMATE COEU    1.94             ;     0.000;      0.00;01;02;                    ;000000;00;036;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;02;                    ;000000;00;037;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000103165;20151022;1022;0000000000;00;INFORMATION  ;1.09X NET  1,090kg X   7,99Eu    0.00             ;     0.000;      0.00;01;02;                    ;000000;00;038;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
