0000169094;20150916;2037;0000000000;00;INFORMATION  ;NUL TICKET                                        ;     0.000;      0.00;01;11;                    ;000000;00;001;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256220081832 85G CRACKERS SA    1.15             ;     0.000;      0.00;01;11;                    ;000000;00;002;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256220113410 125G DOSETTES X    2.50             ;     0.000;      0.00;01;11;                    ;000000;00;003;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256221212228 150G CACAHUETE     1.04             ;     0.000;      0.00;01;11;                    ;000000;00;004;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000000114 (CN)BAGUETTE 0,    0.90             ;     0.000;      0.00;01;11;                    ;000000;00;005;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3329770051812 4X100G YOPA SUR    2.42             ;     0.000;      0.00;01;11;                    ;000000;00;006;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;2850771000000 2 PAVÉ *** A GR    6.74             ;     0.000;      0.00;01;11;                    ;000000;00;007;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256221658699 4X100G OEUF AU     2.06             ;     0.000;      0.00;01;11;                    ;000000;00;008;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;2850771000000 2 PAVÉ *** A GR    6.88             ;     0.000;      0.00;01;11;                    ;000000;00;009;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3660992005826 300G BQ VOLAILL    0.62             ;     0.000;      0.00;01;11;                    ;000000;00;010;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;011;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,325kg X   1,89Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;012;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004009 (CN)BANANE VR.P    0.61             ;     0.000;      0.00;01;11;                    ;000000;00;013;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004643 (CN)SALADE BATA    1.09             ;     0.000;      0.00;01;11;                    ;000000;00;014;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;015;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,285kg X   1,89Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;016;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004009 (CN)BANANE VR.P    0.54             ;     0.000;      0.00;01;11;                    ;000000;00;017;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;018;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,375kg X   3,29Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;019;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004065 (CN)1POIVRON VE    1.23             ;     0.000;      0.00;01;11;                    ;000000;00;020;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;021;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,250kg X   2,99Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;022;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000003108 (CN)ORANGE NAVE    0.75             ;     0.000;      0.00;01;11;                    ;000000;00;023;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004593 3X (CN)CONCOMBR    3.27             ;     0.000;      0.00;01;11;                    ;000000;00;024;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;025;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,265kg X   4,49Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;026;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000004033 (CN)CITRON VRAC    1.19             ;     0.000;      0.00;01;11;                    ;000000;00;027;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;PT 0,005kg                       0.00             ;     0.000;      0.00;01;11;                    ;000000;00;028;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;NET  0,630kg X   2,49Eur/kg      0.00             ;     0.000;      0.00;01;11;                    ;000000;00;029;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;0000000003359 (CN)RAISIN CHAS    1.57             ;     0.000;      0.00;01;11;                    ;000000;00;030;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256224660071 2X 300G SALADE     2.48             ;     0.000;      0.00;01;11;                    ;000000;00;031;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3700009257913 2X 320G SAL MEZ   13.34             ;     0.000;      0.00;01;11;                    ;000000;00;032;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;8000430132601 12X 125G MOZZAR   12.96             ;     0.000;      0.00;01;11;                    ;000000;00;033;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256220213301 13X 27GX6 BARRE   27.69             ;     0.000;      0.00;01;11;                    ;000000;00;034;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
0000169094;20150916;2037;0000000000;00;INFORMATION  ;3256220213318 7X 27GX6 BARRES   14.77             ;     0.000;      0.00;01;11;                    ;000000;00;035;000;00;                    ;  0.00;      0.00;060;                                                  ;00;     0.000;      0.00;
