0000095893;20160525;0834;0000000000;11;3256221411010;180G CORNICHON E.F                                ;     1.000;      1.33;01;07;                    ;000000;01;001;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.77;3256221411010            ;
0000095893;20160525;0834;0000000000;22;3080210003319;50CL BOITE  1664  BIERE 5°5                       ;     3.000;      4.20;01;07;                    ;000000;02;002;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     3.000;      0.97;3080210003319            ;
0000095893;20160525;0834;0000000000;11;0000000009918;(MT)BAGUETTE TRAD MACCARAN                        ;     1.000;      1.10;01;07;                    ;000000;01;003;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.80;9918                     ;
0000095893;20160525;0834;0000000000;41;3523230028431;200G SAINTE MAURE SOIGNON                         ;     1.000;      2.01;01;07;                    ;000000;01;004;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.57;3523230028431            ;
0000095893;20160525;0834;0000000000;55;3256220021180;180G TERRINE DE CAMPAGNE Q.S                      ;     1.000;      1.62;01;07;                    ;000000;01;005;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.66;3256220021180            ;
0000095893;20160525;0834;0000000000;11;3256221111729;250G COQUILLETTES IGP OEUFS                       ;     1.000;      1.18;01;07;                    ;000000;01;006;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.67;3256221111729            ;
0000095893;20160525;0834;0000000000;55;8436049651385;200G PLATEAU ASSORT ESPAGNOL                      ;     1.000;      3.99;01;07;                    ;000000;01;007;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      2.38;8436049651385            ;
0000095893;20160525;0834;0000000000;41;3256224332336;3X70G EMMENTAL RAPE LP 28%MG                      ;     1.000;      1.90;01;07;                    ;000000;01;008;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.24;3256224332336            ;
0000095893;20160525;0834;0000000000;55;3095756212019;80G 2TR JAMBON SUPERIEUR SC FM                    ;     1.000;      2.13;01;07;                    ;000000;01;009;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.11;3095756212019            ;
0000095893;20160525;0834;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;     19.46;01;07;                    ;000000;00;010;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;                         ;
0000095893;20160525;0834;0000000000;00;GDTOTAL      ;TOTAL                                             ;     0.000;     19.46;01;07;                    ;000000;00;011;000;00;                    ;  0.00;      0.00;004;                                                  ;00;     1.000;      0.00;                         ;
0000095893;20160525;0834;0000000000;00;F24          ;CARTE                                             ;     0.000;     19.46;01;07;                    ;000000;00;012;000;00;                    ;  0.00;      0.00;024;                                                  ;00;     1.000;      0.00;                         ;
