0000132730;20170109;0847;0000000000;92;3368950776824;SAC CAISSE 25L                                    ;     1.000;      0.10;01;02;                    ;000000;02;001;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.04;3368950776824            ;
0000132730;20170109;0847;0000000000;11;3256220210805;150G BATONNETS CHOCOLAT LAIT U                    ;     1.000;      1.13;01;02;                    ;000000;01;002;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.64;3256220210805            ;
0000132730;20170109;0847;0000000000;11;3256220878968;200G SAUCE LIQUIDE ECHALOTES U                    ;     1.000;      1.92;01;02;                    ;000000;01;003;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.64;3256220878968            ;
0000132730;20170109;0847;0000000000;55;3256224621201;350G 10 SAUCISSES STRASBOURG U                    ;     1.000;      1.42;01;02;                    ;000000;01;004;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.94;3256224621201            ;
0000132730;20170109;0847;0000000000;55;3367651002874;230G MOELLEUX  JAMB/OEUF/CRUD                     ;     1.000;      2.71;01;02;                    ;000000;01;005;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.35;3367651002874            ;
0000132730;20170109;0847;0000000000;32;3178040696464;200ML LT DEME GLISS HUILE PREC                    ;     1.000;      5.33;01;02;                    ;000000;02;006;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      2.76;3178040696464            ;
0000132730;20170109;0847;0000000000;11;3336971307051;85G MONSTER MUNCH JAM/FRO                         ;     1.000;      1.45;01;02;                    ;000000;01;007;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      0.82;3336971307051            ;
0000132730;20170109;0847;0000000000;41;3073781071955;FILET 6 MINI BABYBEL                              ;     1.000;      2.30;01;02;                    ;000000;01;008;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.61;3073781071955            ;
0000132730;20170109;0847;0000000000;41;3329770048706;8X100G MINI YOP FRAISE                            ;     1.000;      2.91;01;02;                    ;000000;01;009;000;00;                    ;  0.00;      0.00;000;                                                  ;01;     1.000;      1.73;3329770048706            ;
0000132730;20170109;0847;0000000000;00;TARE         ;PT 0,005kg                                        ;     0.000;      0.00;01;02;                    ;000000;00;010;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;                         ;
0000132730;20170109;0847;0000000000;00;POIDS        ;NET  0,340kg X   2,29Eur/kg                       ;     0.340;      0.00;01;02;                    ;000000;00;011;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     1.000;      0.00;                         ;
0000132730;20170109;0847;0000000000;71;0000000004011;(MT)BANANE VRAC                                   ;     1.000;      0.78;01;02;                    ;000000;01;012;000;02;                    ;  0.00;      0.00;000;                                                  ;01;     0.340;      1.25;0000000004011            ;
0000132730;20170109;0847;0000000000;00;STOTAL       ;SOUS-TOTAL                                        ;     0.000;     20.05;01;02;                    ;000000;00;013;000;00;                    ;  0.00;      0.00;000;                                                  ;00;     0.340;      0.00;                         ;
0000132730;20170109;0847;0000000000;00;GDTOTAL      ;TOTAL                                             ;     0.000;     20.05;01;02;                    ;000000;00;014;000;00;                    ;  0.00;      0.00;004;                                                  ;00;     0.340;      0.00;                         ;
